4,0,0,4,50,50,80,40,100.000,52.994
4,1,0,0,85,80,5,55,87.770,100.000
3,0,1,0,90,20,25,75,70.000,100.000
0,1,0,0,45,70,95,85,39.608,100.000
1,2,0,0,60,55,70,75,100.000,100.000
0,0,0,0,15,50,70,75,100.000,100.000
3,2,1,4,40,80,55,5,56.150,100.000
3,0,1,8,45,10,40,5,70.000,70.000
3,2,1,10,20,25,75,25,96.811,100.000
3,2,1,5,30,40,85,15,0.000,0.000
0,0,0,6,0,55,45,35,100.000,100.000
3,0,0,2,10,65,10,70,100.000,100.000
0,1,0,1,45,20,5,85,70.438,100.000
1,2,0,1,25,60,50,85,100.000,100.000
0,0,0,0,30,20,90,20,100.000,100.000
1,2,0,0,65,5,75,60,100.000,100.000
1,0,0,0,45,65,80,55,100.000,100.000
3,0,0,1,95,10,40,0,100.000,100.000
0,0,0,2,20,10,40,45,100.000,97.152
0,0,0,5,75,25,50,55,100.000,100.000
3,0,1,6,20,30,60,20,70.000,65.185
4,0,0,1,95,85,60,10,100.000,100.000
4,2,0,0,5,35,0,45,100.000,100.000
0,0,0,1,45,25,30,20,100.000,100.000
1,0,0,3,0,60,65,35,100.000,100.000
1,0,0,1,75,10,95,25,100.000,100.000
0,2,0,1,85,65,35,35,100.000,100.000
0,0,0,3,0,65,15,60,100.000,100.000
2,1,0,2,40,15,65,70,100.000,100.000
0,0,0,2,5,40,75,45,94.463,77.850
0,0,0,2,40,55,45,65,100.000,100.000
0,0,0,3,55,15,55,20,100.000,100.000
0,1,0,0,5,95,0,50,66.820,100.000
3,0,0,6,35,25,10,45,100.000,95.727
0,0,0,2,70,75,60,0,100.000,100.000
0,2,0,0,85,75,40,35,100.000,100.000
0,0,0,1,5,90,30,35,100.000,100.000
0,0,0,0,75,10,60,5,100.000,100.000
3,0,0,7,60,20,80,0,100.000,100.000
0,2,0,2,90,75,70,75,100.000,100.000
3,0,1,3,5,5,60,15,70.000,70.000
0,0,0,4,35,75,70,25,100.000,100.000
0,0,0,4,90,45,60,20,100.000,100.000
3,1,0,3,10,50,60,5,100.000,100.000
1,1,0,1,75,40,40,80,100.000,100.000
1,0,0,1,50,35,40,40,100.000,100.000
1,0,0,4,45,55,55,70,100.000,100.000
1,0,0,2,90,45,70,10,100.000,100.000
4,0,0,0,85,45,50,55,100.000,100.000
4,1,0,4,0,45,70,0,100.000,100.000
4,0,0,4,25,65,0,60,100.000,52.994
4,1,0,0,95,40,50,50,36.222,100.000
3,0,1,0,80,50,20,75,70.000,100.000
0,1,0,0,15,70,35,85,100.000,100.000
1,2,0,0,5,60,15,10,100.000,100.000
0,0,0,0,90,85,10,15,100.000,100.000
3,2,1,4,45,70,50,30,100.000,100.000
3,0,1,8,80,15,0,30,70.000,70.000
3,2,1,10,20,25,70,10,96.811,100.000
3,2,1,5,80,70,45,50,70.000,0.000
0,0,0,6,70,5,50,5,100.000,100.000
3,0,0,2,25,45,60,70,92.917,100.000
0,1,0,1,65,40,95,0,80.292,100.000
1,2,0,1,20,55,50,75,100.000,100.000
0,0,0,0,95,65,30,5,100.000,100.000
1,2,0,0,0,25,85,35,100.000,100.000
1,0,0,0,60,35,85,50,100.000,100.000
3,0,0,1,30,5,75,50,100.000,100.000
0,0,0,2,80,0,20,85,100.000,97.152
0,0,0,5,35,5,50,60,100.000,100.000
3,0,1,6,85,80,80,80,70.000,65.185
4,0,0,1,85,50,5,70,100.000,100.000
4,2,0,0,90,20,15,55,100.000,100.000
0,0,0,1,50,85,70,15,100.000,100.000
1,0,0,3,10,30,15,70,100.000,100.000
1,0,0,1,0,0,10,85,100.000,100.000
0,2,0,1,90,30,90,0,100.000,100.000
0,0,0,3,20,65,95,85,100.000,100.000
2,1,0,2,5,15,50,85,100.000,100.000
0,0,0,2,0,15,70,10,100.000,77.850
0,0,0,2,60,35,70,40,100.000,100.000
0,0,0,3,5,20,80,15,100.000,100.000
0,1,0,0,45,50,95,25,100.000,100.000
3,0,0,6,5,80,85,40,100.000,95.727
0,0,0,2,25,10,5,5,100.000,100.000
0,2,0,0,65,75,95,75,100.000,100.000
0,0,0,1,40,80,40,40,100.000,100.000
0,0,0,0,0,25,70,15,100.000,100.000
3,0,0,7,25,80,10,35,100.000,100.000
0,2,0,2,50,5,25,15,100.000,100.000
3,0,1,3,25,75,50,85,70.000,70.000
0,0,0,4,10,0,90,65,100.000,100.000
0,0,0,4,60,20,90,80,100.000,100.000
3,1,0,3,50,20,65,65,100.000,100.000
1,1,0,1,10,40,45,45,100.000,100.000
1,0,0,1,90,15,15,80,100.000,100.000
1,0,0,4,70,35,45,10,100.000,100.000
1,0,0,2,60,25,25,20,94.534,100.000
4,0,0,0,75,70,0,45,100.000,100.000
4,1,0,4,65,80,85,50,100.000,100.000
4,0,0,4,25,80,95,10,100.000,52.994
4,1,0,0,25,70,90,20,100.000,100.000
3,0,1,0,10,80,10,20,70.000,100.000
0,1,0,0,85,80,60,30,100.000,100.000
1,2,0,0,5,85,55,80,100.000,100.000
0,0,0,0,70,45,90,55,100.000,100.000
3,2,1,4,20,80,30,65,100.000,100.000
3,0,1,8,25,65,45,45,70.000,70.000
3,2,1,10,45,55,65,5,92.758,100.000
3,2,1,5,90,30,55,45,70.000,0.000
0,0,0,6,90,60,75,20,100.000,100.000
3,0,0,2,75,0,95,45,78.751,100.000
0,1,0,1,95,65,75,20,15.876,100.000
1,2,0,1,40,20,20,25,100.000,100.000
0,0,0,0,30,35,15,70,100.000,100.000
1,2,0,0,55,15,65,15,100.000,100.000
1,0,0,0,50,95,70,60,100.000,100.000
3,0,0,1,95,90,95,30,100.000,100.000
0,0,0,2,50,25,45,0,100.000,97.152
0,0,0,5,0,80,90,60,100.000,100.000
3,0,1,6,25,20,70,80,70.000,65.185
4,0,0,1,0,0,35,65,100.000,100.000
4,2,0,0,55,45,0,40,100.000,100.000
0,0,0,1,0,0,0,45,100.000,100.000
1,0,0,3,50,30,80,70,100.000,100.000
1,0,0,1,20,35,5,40,100.000,100.000
0,2,0,1,0,15,75,65,100.000,100.000
0,0,0,3,55,45,35,65,100.000,100.000
2,1,0,2,95,45,25,55,100.000,100.000
0,0,0,2,10,50,30,30,100.000,100.000
0,0,0,2,35,75,25,60,100.000,100.000
0,0,0,3,25,20,50,20,100.000,100.000
0,1,0,0,0,35,10,35,0.000,100.000
3,0,0,6,25,0,90,70,100.000,100.000
0,0,0,2,55,65,15,65,100.000,100.000
0,2,0,0,15,20,30,85,100.000,100.000
0,0,0,1,95,10,70,30,100.000,100.000
0,0,0,0,5,5,80,20,100.000,100.000
3,0,0,7,40,75,95,60,100.000,100.000
0,2,0,2,25,75,20,75,100.000,100.000
3,0,1,3,80,75,85,80,70.000,70.000
0,0,0,4,90,50,15,75,100.000,100.000
0,0,0,4,55,90,20,40,100.000,100.000
3,1,0,3,55,25,45,50,100.000,100.000
1,1,0,1,10,80,80,80,100.000,100.000
1,0,0,1,45,60,85,55,100.000,100.000
1,0,0,4,15,0,60,80,100.000,100.000
1,0,0,2,95,60,50,80,100.000,100.000
4,0,0,0,70,40,35,85,100.000,100.000
4,1,0,4,10,70,20,80,100.000,100.000
4,0,0,4,65,70,35,30,100.000,100.000
4,1,0,0,0,20,70,5,100.000,100.000
3,0,1,0,40,90,10,45,70.000,100.000
0,1,0,0,70,10,15,30,80.000,100.000
1,2,0,0,10,60,60,85,100.000,100.000
0,0,0,0,75,45,5,5,100.000,100.000
3,2,1,4,30,55,60,85,72.653,100.000
3,0,1,8,0,65,10,30,70.000,70.000
3,2,1,10,70,40,50,80,100.000,100.000
3,2,1,5,30,60,90,10,0.000,0.000
0,0,0,6,80,45,50,80,100.000,100.000
3,0,0,2,75,65,5,80,100.000,100.000
0,1,0,1,85,75,5,50,57.299,100.000
1,2,0,1,45,55,80,45,100.000,100.000
0,0,0,0,80,55,25,40,100.000,100.000
1,2,0,0,5,5,95,0,100.000,100.000
1,0,0,0,15,75,40,0,100.000,100.000
3,0,0,1,95,55,95,45,100.000,100.000
0,0,0,2,60,0,0,35,100.000,97.152
0,0,0,5,55,75,55,70,100.000,100.000
3,0,1,6,85,10,35,55,70.000,65.185
4,0,0,1,50,5,20,40,100.000,100.000
4,2,0,0,15,10,40,85,100.000,100.000
0,0,0,1,60,90,0,20,100.000,100.000
1,0,0,3,25,50,50,5,100.000,100.000
1,0,0,1,90,80,50,60,100.000,100.000
0,2,0,1,0,70,90,60,100.000,100.000
0,0,0,3,15,60,5,45,100.000,100.000
2,1,0,2,0,80,80,25,100.000,100.000
0,0,0,2,65,15,35,40,100.000,77.850
0,0,0,2,25,10,85,15,100.000,100.000
0,0,0,3,15,40,55,25,100.000,100.000
0,1,0,0,25,55,90,55,100.000,100.000
3,0,0,6,70,65,50,65,100.000,95.727
0,0,0,2,50,95,95,50,100.000,100.000
0,2,0,0,10,75,80,70,100.000,100.000
0,0,0,1,35,90,65,35,100.000,100.000
0,0,0,0,45,80,75,30,100.000,100.000
3,0,0,7,20,80,30,20,100.000,100.000
0,2,0,2,25,95,40,25,100.000,100.000
3,0,1,3,70,40,45,55,70.000,70.000
0,0,0,4,80,15,75,60,100.000,100.000
0,0,0,4,5,75,45,60,100.000,100.000
3,1,0,3,35,5,20,35,94.534,100.000
1,1,0,1,25,45,15,35,100.000,100.000
1,0,0,1,40,0,5,10,100.000,100.000
1,0,0,4,90,90,80,40,100.000,100.000
1,0,0,2,40,10,80,20,74.293,100.000
4,0,0,0,15,0,80,25,100.000,100.000
4,1,0,4,50,0,10,10,100.000,100.000
4,0,0,4,35,20,60,30,100.000,52.036
4,1,0,0,70,80,10,55,91.847,100.000
3,0,1,0,15,10,40,30,70.000,100.000
0,1,0,0,50,75,85,35,74.977,100.000
1,2,0,0,55,55,10,60,100.000,100.000
0,0,0,0,80,40,50,5,100.000,100.000
3,2,1,4,70,30,30,15,100.000,100.000
3,0,1,8,65,90,20,65,70.000,70.000
3,2,1,10,40,40,50,50,98.163,100.000
3,2,1,5,40,25,35,60,30.505,0.000
0,0,0,6,15,0,35,0,100.000,100.000
3,0,0,2,0,95,0,65,100.000,100.000
0,1,0,1,15,85,50,20,40.876,100.000
1,2,0,1,45,60,90,50,100.000,100.000
0,0,0,0,80,85,0,45,100.000,100.000
1,2,0,0,0,0,80,65,100.000,100.000
1,0,0,0,50,20,5,5,100.000,100.000
3,0,0,1,35,90,60,65,100.000,100.000
0,0,0,2,50,90,85,50,100.000,97.152
0,0,0,5,30,5,75,25,100.000,100.000
3,0,1,6,55,10,10,0,70.000,65.185
4,0,0,1,30,30,95,30,100.000,100.000
4,2,0,0,70,35,10,40,100.000,100.000
0,0,0,1,40,45,45,80,100.000,100.000
1,0,0,3,40,40,65,80,100.000,100.000
1,0,0,1,75,20,70,85,100.000,100.000
0,2,0,1,65,5,70,65,100.000,100.000
0,0,0,3,95,0,65,75,100.000,100.000
2,1,0,2,90,20,50,40,100.000,100.000
0,0,0,2,35,30,45,55,100.000,77.850
0,0,0,2,75,90,20,30,100.000,100.000
0,0,0,3,30,20,25,25,100.000,100.000
0,1,0,0,5,65,5,75,100.000,100.000
3,0,0,6,70,45,40,60,100.000,95.727
0,0,0,2,30,20,75,80,100.000,100.000
0,2,0,0,5,85,20,85,100.000,100.000
0,0,0,1,15,70,70,45,100.000,100.000
0,0,0,0,70,20,45,20,100.000,100.000
3,0,0,7,50,15,5,60,100.000,100.000
0,2,0,2,40,0,40,40,100.000,100.000
3,0,1,3,50,0,60,50,70.000,70.000
0,0,0,4,0,20,0,25,100.000,100.000
0,0,0,4,35,15,10,50,100.000,100.000
3,1,0,3,20,50,45,50,100.000,100.000
1,1,0,1,80,65,70,85,100.000,100.000
1,0,0,1,95,95,55,65,100.000,100.000
1,0,0,4,60,45,25,45,100.000,100.000
1,0,0,2,65,40,75,40,94.534,100.000
4,0,0,0,95,75,40,30,100.000,100.000
4,1,0,4,40,50,80,80,100.000,100.000
4,0,0,4,65,45,65,60,100.000,52.994
4,1,0,0,90,50,95,25,100.000,100.000
3,0,1,0,25,25,10,10,70.000,100.000
0,1,0,0,5,80,90,50,88.351,100.000
1,2,0,0,20,10,35,15,100.000,100.000
0,0,0,0,50,20,35,55,100.000,100.000
3,2,1,4,5,0,15,30,100.000,100.000
3,0,1,8,55,80,55,70,70.000,70.000
3,2,1,10,45,75,60,0,100.000,100.000
3,2,1,5,20,35,40,40,13.142,0.000
0,0,0,6,45,50,75,85,100.000,100.000
3,0,0,2,60,75,60,35,78.751,100.000
0,1,0,1,35,50,95,50,44.160,100.000
1,2,0,1,0,80,85,45,100.000,100.000
0,0,0,0,45,70,25,85,100.000,100.000
1,2,0,0,55,0,25,15,100.000,100.000
1,0,0,0,85,80,15,60,100.000,100.000
3,0,0,1,45,5,70,70,100.000,100.000
0,0,0,2,95,5,85,55,100.000,97.152
0,0,0,5,30,0,40,15,100.000,100.000
3,0,1,6,75,5,85,10,70.000,65.185
4,0,0,1,65,5,30,50,100.000,100.000
4,2,0,0,55,45,5,65,100.000,100.000
0,0,0,1,60,70,85,50,100.000,100.000
1,0,0,3,30,10,10,10,100.000,100.000
1,0,0,1,20,60,25,30,100.000,100.000
0,2,0,1,0,95,50,60,100.000,100.000
0,0,0,3,70,15,85,40,100.000,100.000
2,1,0,2,60,20,90,25,100.000,100.000
0,0,0,2,80,85,50,35,100.000,77.850
0,0,0,2,45,95,60,0,100.000,100.000
0,0,0,3,75,65,35,55,100.000,100.000
0,1,0,0,45,25,45,80,100.000,100.000
3,0,0,6,15,85,40,75,100.000,95.727
0,0,0,2,50,30,75,55,100.000,100.000
0,2,0,0,50,60,25,20,100.000,100.000
0,0,0,1,90,65,15,15,100.000,100.000
0,0,0,0,50,25,15,5,100.000,100.000
3,0,0,7,65,70,45,10,100.000,100.000
0,2,0,2,20,40,20,80,100.000,100.000
3,0,1,3,35,60,75,40,70.000,70.000
0,0,0,4,45,95,60,55,100.000,100.000
0,0,0,4,55,10,15,25,100.000,100.000
3,1,0,3,80,95,50,80,100.000,100.000
1,1,0,1,5,65,90,70,100.000,100.000
1,0,0,1,20,55,50,30,100.000,100.000
1,0,0,4,35,70,90,55,100.000,100.000
1,0,0,2,30,55,30,70,100.000,100.000
4,0,0,0,40,10,55,80,100.000,100.000
4,1,0,4,40,95,70,75,100.000,100.000
4,0,0,4,20,75,15,10,100.000,52.994
4,1,0,0,35,45,10,25,100.000,100.000
3,0,1,0,40,10,70,25,70.000,100.000
0,1,0,0,5,65,65,5,57.907,100.000
1,2,0,0,75,10,30,60,100.000,100.000
0,0,0,0,55,75,50,10,100.000,100.000
