0,0,0,4,15,65,50,30,0,0,0,3.52,0,2.37,0,100.000,100.000
0,0,0,4,50,30,15,25,0,0,0,2.65,0,2.46,0,100.000,100.000
3,1,0,3,25,95,40,40,0,0,0,3.39,0,2.37,0,100.000,100.000
1,1,0,1,25,10,15,30,0,0,0,3.49,0,2.21,0,100.000,100.000
1,0,0,1,25,15,5,80,0,0,0,3.12,0,2.18,0,100.000,100.000
1,0,0,4,10,0,10,80,0,0,0,2.55,0,2.26,0,100.000,100.000
1,0,0,2,40,10,40,60,0,0,0,3.41,0,2.37,0,100.000,100.000
4,0,0,0,15,75,50,70,0,0,0,5.55,0,3.33,0,100.000,100.000
4,1,0,4,60,35,20,70,0,0,0,4.4,0,3.17,0,100.000,100.000
4,0,0,4,10,70,10,5,0,0,0,5.35,0,0.65,0,100.000,52.994
4,1,0,0,70,80,5,35,0,0,0,5.27,0,3.4,0,100.000,100.000
3,0,1,0,60,50,65,85,0,0,0,5.88,0,2.31,0,70.000,100.000
0,1,0,0,10,90,55,15,0,0,0,3.38,0,2.41,0,100.000,100.000
1,2,0,0,70,5,90,5,0,0,0,2.55,0,1.76,0,100.000,100.000
0,0,0,0,60,90,75,30,0,0,0,2.86,0,2.05,0,100.000,100.000
3,2,1,4,10,65,25,70,0,0,0,0.98,1,1.6,0,43.592,100.000
3,0,1,8,0,95,0,25,0,0,0,3.51,0,1.99,0,70.000,70.000
3,2,1,10,0,25,40,70,0,0,0,2.38,0,1.24,0,100.000,100.000
3,2,1,5,95,5,25,80,0,0,0,3.41,0,0.01,0,70.000,0.000
0,0,0,6,25,40,85,35,0,0,0,2.28,0,1.81,0,100.000,100.000
3,0,0,2,40,70,85,40,0,0,0,0.77,0,1.91,0,85.834,100.000
0,1,0,1,20,70,65,15,0,0,0,2.82,0,2.57,0,40.876,100.000
1,2,0,1,30,80,15,25,0,0,0,4.69,0,2.83,0,100.000,100.000
0,0,0,0,75,55,5,50,0,0,0,4.11,0,2.57,0,100.000,100.000
1,2,0,0,65,45,35,55,0,0,0,2.63,0,1.8,0,100.000,100.000
1,0,0,0,90,5,85,55,0,0,0,2.53,0,1.81,0,100.000,100.000
3,0,0,1,90,90,80,30,0,0,0,4.32,0,2.74,0,100.000,100.000
0,0,0,2,30,80,50,40,0,0,0,3.73,0,1.05,0,100.000,97.152
0,0,0,5,75,90,40,40,0,0,0,2.54,0,2.09,0,100.000,100.000
3,0,1,6,70,20,55,40,0,0,0,1.52,0,0.76,0,70.000,65.185
4,0,0,1,30,20,85,5,0,0,0,4.58,0,2.38,0,100.000,100.000
4,2,0,0,80,35,25,45,0,0,0,3.87,0,2.43,0,100.000,100.000
0,0,0,1,0,0,0,45,0,0,0,2.94,0,2.0,0,100.000,100.000
1,0,0,3,5,95,95,25,0,0,0,4.18,0,3.08,0,100.000,100.000
1,0,0,1,25,45,80,5,0,0,0,4.7,0,2.85,0,100.000,100.000
0,2,0,1,35,50,50,75,0,0,0,3.88,0,2.38,0,100.000,100.000
0,0,0,3,85,25,20,45,0,0,0,3.84,0,2.77,0,100.000,100.000
2,1,0,2,50,30,80,50,0,0,0,5.72,0,3.4,0,100.000,100.000
0,0,0,2,30,25,0,65,0,0,0,3.96,0,0.86,0,100.000,77.850
0,0,0,2,20,35,15,5,0,0,0,4.34,0,2.68,0,100.000,100.000
0,0,0,3,75,65,55,0,0,0,0,4.16,0,2.58,0,100.000,100.000
0,1,0,0,50,65,40,20,0,0,0,3.13,0,2.17,0,100.000,100.000
3,0,0,6,75,80,10,10,0,0,0,3.41,0,1.11,0,100.000,95.727
0,0,0,2,0,30,95,70,0,0,0,4.11,0,2.58,0,100.000,100.000
0,2,0,0,90,90,35,55,0,0,0,3.76,0,2.25,0,100.000,100.000
0,0,0,1,65,40,70,25,0,0,0,3.75,0,2.29,0,100.000,100.000
0,0,0,0,60,60,90,45,0,0,0,4.98,0,3.17,0,100.000,100.000
3,0,0,7,50,50,30,70,0,0,0,4.46,0,2.87,0,100.000,100.000
0,2,0,2,25,50,35,25,0,0,0,2.74,0,2.04,0,100.000,100.000
3,0,1,3,5,95,20,85,0,0,0,4.14,0,2.55,0,70.000,70.000
0,0,0,4,0,25,15,75,0,0,0,3.72,0,2.37,0,100.000,100.000
0,0,0,4,50,95,30,10,0,0,0,3.77,0,2.46,0,100.000,100.000
3,1,0,3,90,0,75,55,0,0,0,3.38,0,2.37,0,100.000,100.000
1,1,0,1,20,5,85,35,0,0,0,3.5,0,2.21,0,100.000,100.000
1,0,0,1,5,85,25,50,0,0,0,3.17,0,2.18,0,100.000,100.000
1,0,0,4,55,65,55,15,0,0,0,2.54,0,2.26,0,100.000,100.000
1,0,0,2,35,25,35,25,0,0,0,3.33,0,2.37,0,94.534,100.000
4,0,0,0,75,0,65,40,0,0,0,5.55,0,3.33,0,100.000,100.000
4,1,0,4,65,40,40,80,0,0,0,4.38,0,3.17,0,100.000,100.000
4,0,0,4,20,95,15,5,0,0,0,5.28,0,0.65,0,100.000,52.994
4,1,0,0,40,70,10,15,0,0,0,5.61,0,3.4,0,100.000,100.000
3,0,1,0,75,65,20,0,0,0,0,5.58,0,2.31,0,70.000,100.000
0,1,0,0,65,5,0,10,0,0,0,3.41,0,2.41,0,80.000,100.000
1,2,0,0,20,55,55,25,0,0,0,2.36,0,1.76,0,100.000,100.000
0,0,0,0,25,80,20,75,0,0,0,2.83,0,2.05,0,100.000,100.000
3,2,1,4,40,20,10,65,0,0,0,2.46,0,1.6,0,100.000,100.000
3,0,1,8,65,35,95,35,0,0,0,3.17,0,1.99,0,70.000,70.000
3,2,1,10,50,60,95,70,0,0,0,1.3,0,1.24,0,100.000,100.000
3,2,1,5,20,35,35,60,0,0,0,0.09,0,0.01,0,8.006,0.000
0,0,0,6,40,70,50,65,0,0,0,2.38,0,1.81,0,100.000,100.000
3,0,0,2,95,5,85,5,0,0,0,2.55,0,1.91,0,100.000,100.000
0,1,0,1,50,20,45,65,0,0,0,2.8,0,2.57,0,44.160,100.000
1,2,0,1,50,20,30,70,0,0,0,4.5,0,2.83,0,100.000,100.000
0,0,0,0,80,25,35,85,0,0,0,4.12,0,2.57,0,100.000,100.000
1,2,0,0,10,80,85,25,0,0,0,2.61,0,1.8,0,100.000,100.000
1,0,0,0,55,10,55,25,0,0,0,2.63,0,1.81,0,100.000,100.000
3,0,0,1,95,25,90,15,0,0,0,4.25,0,2.74,0,100.000,100.000
0,0,0,2,20,50,95,70,0,0,0,3.71,0,1.05,0,100.000,97.152
0,0,0,5,5,0,50,80,0,0,0,2.53,0,2.09,0,100.000,100.000
3,0,1,6,65,40,25,25,0,0,0,1.52,0,0.76,0,70.000,65.185
4,0,0,1,85,20,20,85,0,0,0,4.53,0,2.38,0,100.000,100.000
4,2,0,0,5,20,75,65,0,0,0,3.86,0,2.43,0,100.000,100.000
0,0,0,1,35,15,50,60,0,0,0,3.01,0,2.0,0,100.000,100.000
1,0,0,3,90,40,30,20,0,0,0,4.17,0,3.08,0,100.000,100.000
1,0,0,1,30,90,60,5,0,0,0,4.77,0,2.85,0,100.000,100.000
0,2,0,1,20,5,50,15,0,0,0,3.8,0,2.38,0,100.000,100.000
0,0,0,3,80,30,40,55,0,0,0,3.78,0,2.77,0,100.000,100.000
2,1,0,2,15,75,85,80,0,0,0,5.77,0,3.4,0,100.000,100.000
0,0,0,2,10,15,5,25,0,0,0,3.86,0,0.86,0,100.000,77.850
0,0,0,2,10,20,55,80,0,0,0,4.2,0,2.68,0,100.000,100.000
0,0,0,3,50,40,35,30,0,0,0,4.13,0,2.58,0,100.000,100.000
0,1,0,0,10,70,15,25,0,0,0,3.12,0,2.17,0,100.000,100.000
3,0,0,6,65,25,30,50,0,0,0,3.04,0,1.11,0,100.000,95.727
0,0,0,2,65,55,40,65,0,0,0,4.35,0,2.58,0,100.000,100.000
0,2,0,0,35,0,85,55,0,0,0,3.77,0,2.25,0,100.000,100.000
0,0,0,1,75,85,35,0,0,0,0,3.81,0,2.29,0,100.000,100.000
0,0,0,0,45,70,15,40,0,0,0,4.99,0,3.17,0,100.000,100.000
3,0,0,7,40,35,40,5,0,0,0,4.45,0,2.87,0,100.000,100.000
0,2,0,2,55,35,25,80,0,0,0,3.11,0,2.04,0,100.000,100.000
3,0,1,3,60,15,0,20,0,0,0,3.56,0,2.55,0,70.000,70.000
0,0,0,4,30,85,85,55,0,0,0,3.65,0,2.37,0,100.000,100.000
0,0,0,4,10,55,55,80,0,0,0,4.23,0,2.46,0,100.000,100.000
3,1,0,3,95,60,10,50,0,0,0,3.29,0,2.37,0,100.000,100.000
1,1,0,1,35,0,55,75,0,0,0,3.43,0,2.21,0,100.000,100.000
1,0,0,1,90,50,75,45,0,0,0,3.29,0,2.18,0,100.000,100.000
1,0,0,4,60,35,30,0,0,0,0,2.57,0,2.26,0,100.000,100.000
1,0,0,2,95,45,55,15,0,0,0,3.23,0,2.37,0,100.000,100.000
4,0,0,0,80,45,80,85,0,0,0,5.46,0,3.33,0,100.000,100.000
4,1,0,4,55,60,55,25,0,0,0,4.33,0,3.17,0,100.000,100.000
4,0,0,4,50,50,80,40,0,0,0,4.75,0,0.67,0,100.000,54.431
4,1,0,0,85,80,5,55,0,0,0,4.66,0,3.4,0,87.770,100.000
3,0,1,0,90,20,25,75,0,0,0,5.77,0,2.31,0,70.000,100.000
0,1,0,0,45,70,95,85,0,0,0,0.53,0,2.41,0,48.757,100.000
1,2,0,0,60,55,70,75,0,0,0,2.55,0,1.76,0,100.000,100.000
0,0,0,0,15,50,70,75,0,0,0,2.85,0,2.05,0,100.000,100.000
3,2,1,4,40,80,55,5,0,0,0,1.18,1,1.6,0,26.155,100.000
3,0,1,8,45,10,40,5,0,0,0,3.82,0,1.99,0,70.000,70.000
3,2,1,10,20,25,75,25,0,0,0,1.1,0,1.24,0,95.460,100.000
3,2,1,5,30,40,85,15,0,0,0,0.0,0,0.01,0,0.000,0.000
0,0,0,6,0,55,45,35,0,0,0,3.05,0,1.81,0,100.000,100.000
3,0,0,2,10,65,10,70,0,0,0,0.86,0,1.91,0,92.917,100.000
0,1,0,1,45,20,5,85,0,0,0,2.92,0,2.57,0,70.438,100.000
1,2,0,1,25,60,50,85,0,0,0,4.58,0,2.83,0,100.000,100.000
0,0,0,0,30,20,90,20,0,0,0,4.12,0,2.57,0,100.000,100.000
1,2,0,0,65,5,75,60,0,0,0,2.63,0,1.8,0,100.000,100.000
1,0,0,0,45,65,80,55,0,0,0,2.57,0,1.81,0,100.000,100.000
3,0,0,1,95,10,40,0,0,0,0,4.17,0,2.74,0,100.000,100.000
0,0,0,2,20,10,40,45,0,0,0,3.71,0,1.05,0,100.000,97.152
0,0,0,5,75,25,50,55,0,0,0,2.56,0,2.09,0,100.000,100.000
3,0,1,6,20,30,60,20,0,0,0,1.52,0,0.76,0,70.000,65.185
4,0,0,1,95,85,60,10,0,0,0,4.61,0,2.38,0,100.000,100.000
4,2,0,0,5,35,0,45,0,0,0,3.86,0,2.43,0,100.000,100.000
0,0,0,1,0,0,0,45,0,0,0,2.94,0,2.43,0,100.000,100.000
1,0,0,3,5,95,95,25,0,0,0,4.19,0,3.45,0,100.000,100.000
1,0,0,1,25,45,80,5,0,0,0,4.78,0,3.28,0,100.000,100.000
0,2,0,1,35,50,50,75,0,0,0,3.88,0,2.93,0,100.000,100.000
0,0,0,3,85,25,20,45,0,0,0,3.79,0,3.11,0,100.000,100.000
2,1,0,2,50,30,80,50,0,0,0,5.73,0,3.72,0,100.000,100.000
0,0,0,2,30,25,0,65,0,0,0,3.86,0,3.06,0,100.000,100.000
0,0,0,2,20,35,15,5,0,0,0,4.35,0,3.11,0,100.000,100.000
0,0,0,3,75,65,55,0,0,0,0,4.16,0,3.01,0,100.000,100.000
0,1,0,0,50,65,40,20,0,0,0,3.14,0,2.61,0,100.000,100.000
3,0,0,6,75,80,10,10,0,0,0,3.37,0,3.11,0,100.000,100.000
0,0,0,2,0,30,95,70,0,0,0,4.13,0,3.11,0,100.000,100.000
0,2,0,0,90,90,35,55,0,0,0,3.76,0,2.82,0,100.000,100.000
0,0,0,1,65,40,70,25,0,0,0,3.74,0,2.85,0,100.000,100.000
0,0,0,0,60,60,90,45,0,0,0,4.98,0,3.37,0,100.000,100.000
3,0,0,7,50,50,30,70,0,0,0,4.44,0,3.26,0,100.000,100.000
0,2,0,2,25,50,35,25,0,0,0,2.76,0,2.48,0,100.000,100.000
3,0,1,3,5,95,20,85,0,0,0,4.14,0,3.0,0,70.000,70.000
0,0,0,4,0,25,15,75,0,0,0,3.72,0,2.89,0,100.000,100.000
0,0,0,4,50,95,30,10,0,0,0,3.49,0,3.19,0,100.000,100.000
3,1,0,3,90,0,75,55,0,0,0,3.39,0,2.64,0,100.000,100.000
1,1,0,1,20,5,85,35,0,0,0,3.5,0,2.7,0,100.000,100.000
1,0,0,1,5,85,25,50,0,0,0,3.19,0,2.57,0,100.000,100.000
1,0,0,4,55,65,55,15,0,0,0,2.54,0,2.67,0,100.000,100.000
1,0,0,2,35,25,35,25,0,0,0,3.3,0,2.64,0,94.534,100.000
4,0,0,0,75,0,65,40,0,0,0,5.48,0,3.66,0,100.000,100.000
4,1,0,4,65,40,40,80,0,0,0,4.39,0,3.64,0,100.000,100.000
4,0,0,4,20,95,15,5,0,0,0,5.39,0,3.25,0,100.000,100.000
4,1,0,0,40,70,10,15,0,0,0,5.58,0,3.68,0,100.000,100.000
3,0,1,0,75,65,20,0,0,0,0,5.54,0,2.43,0,70.000,100.000
0,1,0,0,65,5,0,10,0,0,0,3.49,0,2.69,0,80.000,100.000
1,2,0,0,20,55,55,25,0,0,0,2.35,0,2.14,0,100.000,100.000
0,0,0,0,25,80,20,75,0,0,0,2.83,0,2.3,0,100.000,100.000
3,2,1,4,40,20,10,65,0,0,0,2.49,0,1.75,0,100.000,100.000
3,0,1,8,65,35,95,35,0,0,0,3.11,0,1.16,1,70.000,42.000
3,2,1,10,50,60,95,70,0,0,0,1.3,0,3.36,0,100.000,100.000
3,2,1,5,20,35,35,60,0,0,0,0.02,0,0.04,0,0.000,2.871
0,0,0,6,40,70,50,65,0,0,0,2.43,0,1.81,0,100.000,100.000
3,0,0,2,95,5,85,5,0,0,0,2.52,0,1.91,0,100.000,100.000
0,1,0,1,50,20,45,65,0,0,0,2.88,0,2.57,0,44.160,100.000
1,2,0,1,50,20,30,70,0,0,0,4.42,0,2.83,0,100.000,100.000
0,0,0,0,80,25,35,85,0,0,0,4.12,0,2.57,0,100.000,100.000
1,2,0,0,10,80,85,25,0,0,0,2.61,0,1.8,0,100.000,100.000
1,0,0,0,55,10,55,25,0,0,0,2.63,0,1.81,0,100.000,100.000
3,0,0,1,95,25,90,15,0,0,0,4.32,0,2.74,0,100.000,100.000
0,0,0,2,20,50,95,70,0,0,0,3.77,0,1.05,0,100.000,97.152
0,0,0,5,5,0,50,80,0,0,0,2.54,0,2.09,0,100.000,100.000
3,0,1,6,65,40,25,25,0,0,0,1.52,0,0.76,0,70.000,65.185
4,0,0,1,85,20,20,85,0,0,0,4.54,0,2.38,0,100.000,100.000
4,2,0,0,5,20,75,65,0,0,0,3.86,0,2.43,0,100.000,100.000
0,0,0,1,35,15,50,60,0,0,0,3.01,0,2.0,0,100.000,100.000
1,0,0,3,90,40,30,20,0,0,0,4.15,0,3.08,0,100.000,100.000
1,0,0,1,30,90,60,5,0,0,0,4.77,0,2.85,0,100.000,100.000
0,2,0,1,20,5,50,15,0,0,0,3.7,0,2.38,0,100.000,100.000
0,0,0,3,80,30,40,55,0,0,0,3.85,0,2.77,0,100.000,100.000
2,1,0,2,15,75,85,80,0,0,0,5.82,0,3.4,0,100.000,100.000
0,0,0,2,10,15,5,25,0,0,0,3.81,0,0.86,0,100.000,77.850
0,0,0,2,10,20,55,80,0,0,0,4.2,0,2.68,0,100.000,100.000
0,0,0,3,50,40,35,30,0,0,0,4.13,0,2.58,0,100.000,100.000
0,1,0,0,10,70,15,25,0,0,0,3.07,0,2.17,0,100.000,100.000
3,0,0,6,65,25,30,50,0,0,0,3.04,0,1.11,0,100.000,95.727
0,0,0,2,65,55,40,65,0,0,0,4.37,0,2.58,0,100.000,100.000
0,2,0,0,35,0,85,55,0,0,0,3.77,0,2.25,0,100.000,100.000
0,0,0,1,75,85,35,0,0,0,0,3.81,0,2.29,0,100.000,100.000
0,0,0,0,45,70,15,40,0,0,0,4.99,0,3.17,0,100.000,100.000
3,0,0,7,40,35,40,5,0,0,0,4.45,0,2.87,0,100.000,100.000
0,2,0,2,55,35,25,80,0,0,0,3.11,0,2.04,0,100.000,100.000
3,0,1,3,60,15,0,20,0,0,0,3.42,0,2.55,0,70.000,70.000
0,0,0,4,30,85,85,55,0,0,0,3.64,0,2.37,0,100.000,100.000
0,0,0,4,10,55,55,80,0,0,0,4.22,0,2.46,0,100.000,100.000
3,1,0,3,95,60,10,50,0,0,0,3.33,0,2.37,0,100.000,100.000
1,1,0,1,35,0,55,75,0,0,0,3.34,0,2.21,0,100.000,100.000
1,0,0,1,90,50,75,45,0,0,0,3.28,0,2.18,0,100.000,100.000
1,0,0,4,60,35,30,0,0,0,0,2.57,0,2.26,0,100.000,100.000
1,0,0,2,95,45,55,15,0,0,0,3.1,0,2.37,0,100.000,100.000
4,0,0,0,80,45,80,85,0,0,0,5.48,0,3.33,0,100.000,100.000
4,1,0,4,55,60,55,25,0,0,0,4.32,0,3.17,0,100.000,100.000
4,0,0,4,50,50,80,40,0,0,0,4.88,0,0.65,0,100.000,52.994
4,1,0,0,85,80,5,55,0,0,0,4.65,0,3.4,0,87.770,100.000
3,0,1,0,90,20,25,75,0,0,0,5.63,0,2.31,0,70.000,100.000
0,1,0,0,45,70,95,85,0,0,0,0.43,0,2.41,0,39.608,100.000
1,2,0,0,60,55,70,75,0,0,0,2.55,0,1.76,0,100.000,100.000
0,0,0,0,15,50,70,75,0,0,0,2.83,0,2.05,0,100.000,100.000
3,2,1,4,40,80,55,5,0,0,0,1.2,1,1.6,0,56.150,100.000
3,0,1,8,45,10,40,5,0,0,0,3.84,0,1.99,0,70.000,70.000
3,2,1,10,20,25,75,25,0,0,0,1.12,0,1.24,0,96.811,100.000
3,2,1,5,30,40,85,15,0,0,0,0.0,0,0.01,0,0.000,0.000
0,0,0,6,0,55,45,35,0,0,0,3.44,0,1.81,0,100.000,100.000
3,0,0,2,10,65,10,70,0,0,0,2.39,0,1.91,0,100.000,100.000
0,1,0,1,45,20,5,85,0,0,0,2.87,0,2.57,0,70.438,100.000
1,2,0,1,25,60,50,85,0,0,0,4.67,0,2.83,0,100.000,100.000
0,0,0,0,30,20,90,20,0,0,0,4.12,0,2.57,0,100.000,100.000
1,2,0,0,65,5,75,60,0,0,0,2.63,0,1.8,0,100.000,100.000
1,0,0,0,45,65,80,55,0,0,0,2.57,0,1.81,0,100.000,100.000
3,0,0,1,95,10,40,0,0,0,0,4.13,0,2.74,0,100.000,100.000
0,0,0,2,20,10,40,45,0,0,0,3.71,0,1.05,0,100.000,97.152
0,0,0,5,75,25,50,55,0,0,0,2.57,0,2.09,0,100.000,100.000
3,0,1,6,20,30,60,20,0,0,0,1.52,0,0.76,0,70.000,65.185
4,0,0,1,95,85,60,10,0,0,0,4.61,0,2.38,0,100.000,100.000
4,2,0,0,5,35,0,45,0,0,0,3.87,0,2.43,0,100.000,100.000
0,0,0,1,45,25,30,20,0,0,0,3.03,0,2.0,0,100.000,100.000
1,0,0,3,0,60,65,35,0,0,0,4.14,0,3.08,0,100.000,100.000
1,0,0,1,75,10,95,25,0,0,0,4.79,0,2.85,0,100.000,100.000
0,2,0,1,85,65,35,35,0,0,0,3.89,0,2.38,0,100.000,100.000
0,0,0,3,0,65,15,60,0,0,0,3.65,0,2.77,0,100.000,100.000
2,1,0,2,40,15,65,70,0,0,0,5.58,0,3.4,0,100.000,100.000
0,0,0,2,5,40,75,45,0,0,0,1.05,0,0.86,0,94.463,77.850
0,0,0,2,40,55,45,65,0,0,0,4.22,0,2.68,0,100.000,100.000
0,0,0,3,55,15,55,20,0,0,0,3.94,0,2.58,0,100.000,100.000
0,1,0,0,5,95,0,50,0,0,0,0.69,0,2.17,0,66.820,100.000
3,0,0,6,35,25,10,45,0,0,0,2.98,0,1.11,0,100.000,95.727
0,0,0,2,70,75,60,0,0,0,0,4.23,0,2.58,0,100.000,100.000
0,2,0,0,85,75,40,35,0,0,0,3.59,0,2.25,0,100.000,100.000
0,0,0,1,5,90,30,35,0,0,0,3.8,0,2.29,0,100.000,100.000
0,0,0,0,75,10,60,5,0,0,0,4.98,0,3.17,0,100.000,100.000
3,0,0,7,60,20,80,0,0,0,0,4.04,0,2.87,0,100.000,100.000
0,2,0,2,90,75,70,75,0,0,0,3.09,0,2.04,0,100.000,100.000
3,0,1,3,5,5,60,15,0,0,0,3.48,0,2.55,0,70.000,70.000
0,0,0,4,35,75,70,25,0,0,0,3.46,0,2.37,0,100.000,100.000
0,0,0,4,90,45,60,20,0,0,0,3.76,0,2.46,0,100.000,100.000
3,1,0,3,10,50,60,5,0,0,0,3.17,0,2.37,0,100.000,100.000
1,1,0,1,75,40,40,80,0,0,0,3.19,0,2.21,0,100.000,100.000
1,0,0,1,50,35,40,40,0,0,0,3.29,0,2.18,0,100.000,100.000
1,0,0,4,45,55,55,70,0,0,0,2.74,0,2.26,0,100.000,100.000
1,0,0,2,90,45,70,10,0,0,0,2.77,0,2.37,0,100.000,100.000
4,0,0,0,85,45,50,55,0,0,0,5.49,0,3.33,0,100.000,100.000
4,1,0,4,0,45,70,0,0,0,0,4.36,0,3.17,0,100.000,100.000
4,0,0,4,25,65,0,60,0,0,0,5.44,0,0.65,0,100.000,52.994
4,1,0,0,95,40,50,50,0,0,0,4.05,1,3.4,0,36.222,100.000
3,0,1,0,80,50,20,75,0,0,0,5.8,0,2.31,0,70.000,100.000
0,1,0,0,15,70,35,85,0,0,0,1.45,0,2.41,0,100.000,100.000
1,2,0,0,5,60,15,10,0,0,0,2.53,0,1.76,0,100.000,100.000
0,0,0,0,90,85,10,15,0,0,0,2.69,0,2.05,0,100.000,100.000
